ggml_cuda_init: GGML_CUDA_FORCE_MMQ:    no
ggml_cuda_init: GGML_CUDA_FORCE_CUBLAS: no
ggml_cuda_init: found 8 CUDA devices:
  Device 0: NVIDIA L40S, compute capability 8.9, VMM: yes
  Device 1: NVIDIA L40S, compute capability 8.9, VMM: yes
  Device 2: NVIDIA L40S, compute capability 8.9, VMM: yes
  Device 3: NVIDIA L40S, compute capability 8.9, VMM: yes
  Device 4: NVIDIA L40S, compute capability 8.9, VMM: yes
  Device 5: NVIDIA L40S, compute capability 8.9, VMM: yes
  Device 6: NVIDIA L40S, compute capability 8.9, VMM: yes
  Device 7: NVIDIA L40S, compute capability 8.9, VMM: yes

Computing statistics for /shared/user68/workspace/bobchenyx/moe-ne/llama.cpp/imatrix.gguf (384 tensors)

 Layer	       Tensor	          Σ(Act²)	  Min	            Max	           μ	   σ	 % Active	N	   Entropy	E (norm)	ZD	  CosSim
   23	ffn_up_exps         	  79557.88	  0.0425	  1511.6165	  0.30	  3.13	  100.00%	262144	   17.2892	 96.05%	      0.33%	  0.1326
   18	ffn_up_exps         	  79322.52	  0.0194	   873.0816	  0.30	  2.07	  100.00%	262144	   17.3622	 96.46%	      0.48%	  0.2417
   19	ffn_up_exps         	  75413.74	  0.0073	   219.5369	  0.29	  0.92	  100.00%	262144	   17.4958	 97.20%	      0.82%	  0.1333
   22	ffn_up_exps         	  74985.53	  0.0190	  2274.1880	  0.29	  4.71	  100.00%	262144	   17.0818	 94.90%	      0.19%	  0.2995
   20	ffn_up_exps         	  72040.35	  0.0082	   513.3941	  0.27	  1.57	  100.00%	262144	   17.4334	 96.85%	      0.51%	  0.1393
   21	ffn_up_exps         	  69791.75	  0.0109	   382.9007	  0.27	  1.21	  100.00%	262144	   17.5017	 97.23%	      0.56%	  0.1464
   17	ffn_up_exps         	  61620.98	  0.0046	   701.6865	  0.24	  2.20	  100.00%	262144	   17.2488	 95.83%	      0.33%	  0.2754
   16	ffn_up_exps         	  61416.35	  0.0035	  1177.7772	  0.23	  2.87	  100.00%	262144	   17.1565	 95.31%	      0.23%	  0.2762
   15	ffn_up_exps         	  58126.06	  0.0033	  1513.8030	  0.22	  3.23	  100.00%	262144	   17.1600	 95.33%	      0.21%	  0.1692
   14	ffn_up_exps         	  54468.56	  0.0034	  2297.7183	  0.21	  4.57	  100.00%	262144	   16.9286	 94.05%	      0.13%	  0.1968
   13	ffn_up_exps         	  52354.51	  0.0117	   443.5420	  0.20	  1.34	  100.00%	262144	   17.2468	 95.82%	      0.53%	  0.1994
   11	ffn_up_exps         	  46930.04	  0.0070	  1709.8934	  0.18	  4.34	  100.00%	262144	   16.6768	 92.65%	      0.10%	  0.1568
   12	ffn_up_exps         	  45586.77	  0.0091	   171.5289	  0.17	  0.70	  100.00%	262144	   17.4237	 96.80%	      0.67%	  0.1900
    9	ffn_up_exps         	  43362.43	  0.0022	   451.9261	  0.17	  1.29	  100.00%	262144	   17.3192	 96.22%	      0.38%	  0.1522
   10	ffn_up_exps         	  42887.85	  0.0033	   914.0551	  0.16	  2.04	  100.00%	262144	   17.1612	 95.34%	      0.26%	  0.3141
    8	ffn_up_exps         	  42720.59	  0.0002	   402.1697	  0.16	  1.23	  100.00%	262144	   17.3384	 96.32%	      0.37%	  0.2694
    7	ffn_up_exps         	  40916.03	  0.0027	   147.3946	  0.16	  0.54	  100.00%	262144	   17.4704	 97.06%	      0.68%	  0.1438
    6	ffn_up_exps         	  39979.86	  0.0044	   280.7791	  0.15	  0.86	  100.00%	262144	   17.3554	 96.42%	      0.50%	  0.1865
    2	ffn_up_exps         	  35953.45	  0.0001	 10141.2959	  0.14	 20.50	  100.00%	262144	   10.9432	 60.80%	      0.01%	  0.0413
    5	ffn_up_exps         	  33553.51	  0.0007	   252.4944	  0.13	  0.81	  100.00%	262144	   17.1792	 95.44%	      0.49%	  0.2830
    4	ffn_up_exps         	  31708.77	  0.0006	   209.4333	  0.12	  0.64	  100.00%	262144	   17.1670	 95.37%	      0.53%	  0.0486
    3	ffn_up_exps         	  29782.39	  0.0000	  1659.8724	  0.11	  4.60	  100.00%	262144	   15.4842	 86.02%	      0.08%	  0.0474
    1	ffn_up_exps         	  14182.80	  0.0005	    34.9492	  0.05	  0.30	  100.00%	262144	   16.5547	 91.97%	      0.60%	  0.4062
    0	ffn_up_exps         	   7519.40	  0.0001	    10.3119	  0.03	  0.17	  100.00%	262144	   15.8732	 88.18%	      0.92%	  0.0000

Computing weighted average statistics per layer (48 layers)

  Layer	     μΣ(Act²)	      μZD	μCosSim
================================================
    0	       6230.39	    1.5530%	0.0000
    1	      12525.30	    0.5347%	0.3420
    2	      41016.10	    0.0323%	0.0417
    3	      25226.22	    0.1121%	0.0517
    4	      26329.02	    0.9970%	0.0523
    5	      27875.36	    1.1134%	0.2940
    6	      33184.84	    0.9733%	0.2097
    7	      33986.09	    1.0219%	0.1607
    8	      35505.19	    0.8684%	0.2660
    9	      36030.99	    0.9019%	0.1721
   10	      35636.84	    1.0014%	0.3166
   11	      38990.57	    1.2146%	0.2006
   12	      37877.01	    1.6564%	0.2319
   13	      43541.49	    1.2984%	0.2329
   14	      45280.82	    1.0674%	0.2368
   15	      48322.66	    1.2996%	0.2147
   16	      51074.00	    0.7205%	0.2976
   17	      51219.64	    1.2524%	0.2938
   18	      65971.61	    0.7953%	0.2431
   19	      62765.73	    1.0164%	0.1420
   20	      59991.43	    1.1212%	0.1508
   21	      58120.04	    0.9433%	0.1602
   22	      62475.36	    0.7274%	0.2966
   23	      66290.31	    1.3593%	0.1840
   24	      66523.25	    1.4705%	0.2033
   25	      69894.48	    1.2628%	0.1904
   26	      69645.14	    1.3275%	0.1991
   27	      76936.57	    1.4601%	0.2176
   28	      80058.67	    1.2131%	0.2985
   29	      81859.20	    1.5458%	0.2904
   30	      99185.18	    0.8658%	0.1681
   31	      94893.25	    0.9600%	0.1723
   32	      90609.25	    0.8545%	0.1724
   33	      92658.23	    0.9594%	0.1836
   34	     101877.96	    1.2045%	0.3153
   35	     107468.59	    1.3341%	0.2414
   36	     106268.41	    1.4705%	0.2516
   37	     123144.49	    1.6764%	0.2575
   38	     127518.85	    1.9432%	0.2823
   39	     153591.05	    1.1084%	0.2655
   40	     181469.08	    1.4957%	0.2904
   41	     211910.80	    1.5553%	0.2877
   42	     252488.20	    1.3160%	0.2531
   43	     284977.53	    1.4313%	0.2591
   44	     314086.44	    1.3489%	0.2512
   45	     352832.50	    1.4519%	0.2234
   46	     408981.12	    1.0599%	0.2258
   47	     703102.75	    0.7143%	0.2173

